type,defName,fileName,lineno,MLOC,PAR,DOC,RMLOC
DEF,AnsibleError.__init__,D:\ansible\errors\__init__.py,53,5,1,0,8
DEF,AnsibleError.message,D:\ansible\errors\__init__.py,63,2,2,0,2
DEF,AnsibleError.__str__,D:\ansible\errors\__init__.py,84,1,1,0,2
DEF,AnsibleError.__repr__,D:\ansible\errors\__init__.py,87,1,1,0,2
DEF,AnsibleError._get_error_lines_from_file,D:\ansible\errors\__init__.py,90,14,3,0,32
DEF,AnsibleError._get_extended_error,D:\ansible\errors\__init__.py,123,54,1,0,87
DEF,AnsibleFileNotFound.__init__,D:\ansible\errors\__init__.py,288,15,1,0,22
DEF,AnsibleAction.__init__,D:\ansible\errors\__init__.py,318,3,1,0,8
DEF,AnsibleActionSkip.__init__,D:\ansible\errors\__init__.py,331,1,1,0,4
DEF,AnsibleActionFail.__init__,D:\ansible\errors\__init__.py,339,1,1,0,4
DEF,AnsiblePluginError.__init__,D:\ansible\errors\__init__.py,352,1,1,0,3
DEF,InterpreterDiscoveryRequiredError.__init__,D:\ansible\executor\interpreter_discovery.py,28,2,4,0,4
DEF,InterpreterDiscoveryRequiredError.__str__,D:\ansible\executor\interpreter_discovery.py,33,1,1,0,2
DEF,InterpreterDiscoveryRequiredError.__repr__,D:\ansible\executor\interpreter_discovery.py,36,1,1,0,3
DEF,discover_interpreter,D:\ansible\executor\interpreter_discovery.py,41,80,4,0,128
DEF,_get_linux_distro,D:\ansible\executor\interpreter_discovery.py,171,8,1,0,14
DEF,_version_fuzzy_match,D:\ansible\executor\interpreter_discovery.py,187,9,2,0,22
DEF,_strip_comments,D:\ansible\executor\module_common.py,391,7,1,0,9
DEF,ModuleDepFinder.__init__,D:\ansible\executor\module_common.py,438,10,5,0,36
DEF,ModuleDepFinder.generic_visit,D:\ansible\executor\module_common.py,475,10,2,0,15
DEF,ModuleDepFinder.visit_Import,D:\ansible\executor\module_common.py,493,8,2,0,16
DEF,ModuleDepFinder.visit_ImportFrom,D:\ansible\executor\module_common.py,510,24,2,0,64
DEF,_slurp,D:\ansible\executor\module_common.py,576,5,1,0,6
DEF,_get_shebang,D:\ansible\executor\module_common.py,584,25,3,0,55
DEF,ModuleUtilLocatorBase.__init__,D:\ansible\executor\module_common.py,642,13,2,0,20
DEF,ModuleUtilLocatorBase.candidate_names_joined,D:\ansible\executor\module_common.py,664,2,1,0,2
DEF,ModuleUtilLocatorBase._handle_redirect,D:\ansible\executor\module_common.py,667,43,2,0,58
DEF,ModuleUtilLocatorBase._get_module_utils_remainder_parts,D:\ansible\executor\module_common.py,726,1,2,0,3
DEF,ModuleUtilLocatorBase._get_module_utils_remainder,D:\ansible\executor\module_common.py,730,1,2,0,3
DEF,ModuleUtilLocatorBase._find_module,D:\ansible\executor\module_common.py,734,1,2,0,2
DEF,ModuleUtilLocatorBase._locate,D:\ansible\executor\module_common.py,737,17,1,0,25
DEF,ModuleUtilLocatorBase._generate_redirect_shim_source,D:\ansible\executor\module_common.py,763,2,3,0,7
DEF,LegacyModuleUtilLocator.__init__,D:\ansible\executor\module_common.py,775,8,2,0,15
DEF,LegacyModuleUtilLocator._get_module_utils_remainder_parts,D:\ansible\executor\module_common.py,791,1,2,0,2
DEF,LegacyModuleUtilLocator._find_module,D:\ansible\executor\module_common.py,794,11,2,0,20
DEF,CollectionModuleUtilLocator.__init__,D:\ansible\executor\module_common.py,817,7,2,0,12
DEF,CollectionModuleUtilLocator._find_module,D:\ansible\executor\module_common.py,830,21,2,0,37
DEF,CollectionModuleUtilLocator._get_module_utils_remainder_parts,D:\ansible\executor\module_common.py,868,1,2,0,2
DEF,_make_zinfo,D:\ansible\executor\module_common.py,872,6,2,0,8
DEF,recursive_finder,D:\ansible\executor\module_common.py,882,61,4,0,114
DEF,_is_binary,D:\ansible\executor\module_common.py,998,3,1,0,4
DEF,_get_ansible_module_fqn,D:\ansible\executor\module_common.py,1004,11,1,0,31
DEF,_add_module_to_zip,D:\ansible\executor\module_common.py,1037,17,4,0,32
DEF,_find_module_utils,D:\ansible\executor\module_common.py,1071,141,14,0,244
DEF,_extract_interpreter,D:\ansible\executor\module_common.py,1317,10,1,0,21
DEF,modify_module,D:\ansible\executor\module_common.py,1340,21,4,0,56
DEF,get_action_args_with_defaults,D:\ansible\executor\module_common.py,1398,20,4,0,36
DEF,PlaybookExecutor.__init__,D:\ansible\executor\playbook_executor.py,48,16,6,0,27
DEF,PlaybookExecutor.run,D:\ansible\executor\playbook_executor.py,76,122,1,0,195
DEF,PlaybookExecutor._get_serialized_batches,D:\ansible\executor\playbook_executor.py,272,21,2,0,45
DEF,PlaybookExecutor._generate_retry_inventory,D:\ansible\executor\playbook_executor.py,318,9,3,0,16
DEF,HostState.__init__,D:\ansible\executor\play_iterator.py,57,18,2,0,21
DEF,HostState.__repr__,D:\ansible\executor\play_iterator.py,79,1,1,0,2
DEF,HostState.__str__,D:\ansible\executor\play_iterator.py,82,17,1,0,21
DEF,HostState.__eq__,D:\ansible\executor\play_iterator.py,104,9,2,0,12
DEF,HostState.get_current_block,D:\ansible\executor\play_iterator.py,117,1,1,0,2
DEF,HostState.copy,D:\ansible\executor\play_iterator.py,120,22,1,0,23
DEF,PlayIterator.__init__,D:\ansible\executor\play_iterator.py,147,52,6,0,85
DEF,PlayIterator.get_host_state,D:\ansible\executor\play_iterator.py,233,3,2,0,8
DEF,PlayIterator.get_next_task_for_host,D:\ansible\executor\play_iterator.py,242,12,2,0,19
DEF,PlayIterator._get_next_task_from_state,D:\ansible\executor\play_iterator.py,262,119,3,0,191
DEF,PlayIterator._set_failed_state,D:\ansible\executor\play_iterator.py,454,25,2,0,31
DEF,PlayIterator.mark_host_failed,D:\ansible\executor\play_iterator.py,486,9,2,0,12
DEF,PlayIterator.get_failed_hosts,D:\ansible\executor\play_iterator.py,499,1,1,0,2
DEF,PlayIterator._check_failed_state,D:\ansible\executor\play_iterator.py,502,18,2,0,21
DEF,PlayIterator.is_failed,D:\ansible\executor\play_iterator.py,524,2,2,0,3
DEF,PlayIterator.clear_host_errors,D:\ansible\executor\play_iterator.py,528,0,2,0,2
DEF,PlayIterator._clear_state_errors,D:\ansible\executor\play_iterator.py,531,8,2,0,9
DEF,PlayIterator.get_active_state,D:\ansible\executor\play_iterator.py,541,7,2,0,11
DEF,PlayIterator.is_any_block_rescuing,D:\ansible\executor\play_iterator.py,553,9,2,0,14
DEF,PlayIterator._insert_tasks_into_state,D:\ansible\executor\play_iterator.py,568,29,3,0,36
DEF,PlayIterator.add_tasks,D:\ansible\executor\play_iterator.py,605,0,3,0,2
DEF,PlayIterator.host_states,D:\ansible\executor\play_iterator.py,609,2,1,0,2
DEF,PlayIterator.get_state_for_host,D:\ansible\executor\play_iterator.py,612,2,2,0,2
DEF,PlayIterator.set_state_for_host,D:\ansible\executor\play_iterator.py,615,4,3,0,4
DEF,PlayIterator.set_run_state_for_host,D:\ansible\executor\play_iterator.py,620,4,3,0,4
DEF,PlayIterator.set_fail_state_for_host,D:\ansible\executor\play_iterator.py,625,4,3,0,4
DEF,PlayIterator.add_notification,D:\ansible\executor\play_iterator.py,630,4,3,0,5
DEF,PlayIterator.clear_notification,D:\ansible\executor\play_iterator.py,636,1,3,0,2
DEF,AggregateStats.__init__,D:\ansible\executor\stats.py,28,9,1,0,13
DEF,AggregateStats.increment,D:\ansible\executor\stats.py,42,3,3,0,6
DEF,AggregateStats.decrement,D:\ansible\executor\stats.py,49,7,3,0,9
DEF,AggregateStats.summarize,D:\ansible\executor\stats.py,59,8,2,0,12
DEF,AggregateStats.set_custom_stats,D:\ansible\executor\stats.py,72,5,3,0,9
DEF,AggregateStats.update_custom_stats,D:\ansible\executor\stats.py,82,9,3,0,17
DEF,task_timeout,D:\ansible\executor\task_executor.py,48,1,2,0,2
DEF,remove_omit,D:\ansible\executor\task_executor.py,52,12,2,0,21
DEF,TaskExecutor.__init__,D:\ansible\executor\task_executor.py,84,12,10,0,14
DEF,TaskExecutor.run,D:\ansible\executor\task_executor.py,99,65,1,0,109
DEF,TaskExecutor._clean_res,D:\ansible\executor\task_executor.py,171,15,1,0,20
DEF,TaskExecutor._get_loop_items,D:\ansible\executor\task_executor.py,209,23,1,0,47
DEF,TaskExecutor._run_loop,D:\ansible\executor\task_executor.py,257,103,2,0,148
DEF,TaskExecutor._calculate_delegate_to,D:\ansible\executor\task_executor.py,406,4,3,0,11
DEF,TaskExecutor._execute,D:\ansible\executor\task_executor.py,418,227,1,0,408
DEF,TaskExecutor._evaluate_changed_when_result,D:\ansible\executor\task_executor.py,687,4,1,0,5
DEF,TaskExecutor._evaluate_failed_when_result,D:\ansible\executor\task_executor.py,693,7,1,0,9
DEF,TaskExecutor._poll_async_result,D:\ansible\executor\task_executor.py,827,68,3,0,110
DEF,TaskExecutor._get_become,D:\ansible\executor\task_executor.py,938,5,2,0,6
DEF,TaskExecutor._get_connection,D:\ansible\executor\task_executor.py,945,13,4,0,30
DEF,TaskExecutor._set_become_plugin,D:\ansible\executor\task_executor.py,976,18,4,0,35
DEF,TaskExecutor._set_plugin_options,D:\ansible\executor\task_executor.py,1012,13,5,0,20
DEF,TaskExecutor._set_connection_options,D:\ansible\executor\task_executor.py,1033,36,3,0,69
DEF,TaskExecutor._get_action_handler,D:\ansible\executor\task_executor.py,1103,1,2,0,5
DEF,TaskExecutor._get_action_handler_with_module_context,D:\ansible\executor\task_executor.py,1109,44,2,0,71
DEF,start_connection,D:\ansible\executor\task_executor.py,1185,42,3,0,64
DEF,CallbackSend.__init__,D:\ansible\executor\task_queue_manager.py,55,3,4,0,4
DEF,DisplaySend.__init__,D:\ansible\executor\task_queue_manager.py,62,3,4,0,4
DEF,FinalQueue.__init__,D:\ansible\executor\task_queue_manager.py,79,2,3,0,3
DEF,FinalQueue.send_callback,D:\ansible\executor\task_queue_manager.py,83,0,4,0,4
DEF,FinalQueue.send_task_result,D:\ansible\executor\task_queue_manager.py,88,5,3,0,8
DEF,FinalQueue.send_display,D:\ansible\executor\task_queue_manager.py,97,0,4,0,4
DEF,FinalQueue.send_prompt,D:\ansible\executor\task_queue_manager.py,102,0,2,0,4
DEF,AnsibleEndPlay.__init__,D:\ansible\executor\task_queue_manager.py,109,1,2,0,2
DEF,TaskQueueManager.__init__,D:\ansible\executor\task_queue_manager.py,132,25,5,0,39
DEF,TaskQueueManager._initialize_processes,D:\ansible\executor\task_queue_manager.py,172,3,2,0,5
DEF,TaskQueueManager.load_callbacks,D:\ansible\executor\task_queue_manager.py,178,52,1,0,92
DEF,TaskQueueManager.run,D:\ansible\executor\task_queue_manager.py,271,48,2,0,88
DEF,TaskQueueManager.cleanup,D:\ansible\executor\task_queue_manager.py,360,5,1,0,9
DEF,TaskQueueManager._cleanup_processes,D:\ansible\executor\task_queue_manager.py,370,13,1,0,17
DEF,TaskQueueManager.clear_failed_hosts,D:\ansible\executor\task_queue_manager.py,388,1,1,0,2
DEF,TaskQueueManager.get_inventory,D:\ansible\executor\task_queue_manager.py,391,1,1,0,2
DEF,TaskQueueManager.get_variable_manager,D:\ansible\executor\task_queue_manager.py,394,1,1,0,2
DEF,TaskQueueManager.get_loader,D:\ansible\executor\task_queue_manager.py,397,1,1,0,2
DEF,TaskQueueManager.get_workers,D:\ansible\executor\task_queue_manager.py,400,1,1,0,2
DEF,TaskQueueManager.terminate,D:\ansible\executor\task_queue_manager.py,403,1,1,0,2
DEF,TaskQueueManager.has_dead_workers,D:\ansible\executor\task_queue_manager.py,406,5,1,0,10
DEF,TaskQueueManager.send_callback,D:\ansible\executor\task_queue_manager.py,418,30,4,0,52
DEF,TaskResult.__init__,D:\ansible\executor\task_result.py,31,8,4,0,13
DEF,TaskResult.task_name,D:\ansible\executor\task_result.py,46,2,1,0,2
DEF,TaskResult.is_changed,D:\ansible\executor\task_result.py,49,1,1,0,2
DEF,TaskResult.is_skipped,D:\ansible\executor\task_result.py,52,5,1,0,11
DEF,TaskResult.is_failed,D:\ansible\executor\task_result.py,64,4,1,0,6
DEF,TaskResult.is_unreachable,D:\ansible\executor\task_result.py,71,1,1,0,2
DEF,TaskResult.needs_debugger,D:\ansible\executor\task_result.py,74,16,1,0,20
DEF,TaskResult._check_key,D:\ansible\executor\task_result.py,95,7,2,0,11
DEF,TaskResult.clean_copy,D:\ansible\executor\task_result.py,107,25,1,0,47
DEF,read_utf8_file,D:\ansible\executor\discovery\python_target.py,15,5,1,0,7
DEF,get_platform_info,D:\ansible\executor\discovery\python_target.py,24,8,1,0,14
DEF,main,D:\ansible\executor\discovery\python_target.py,40,2,1,0,4
DEF,PSModuleDepFinder.__init__,D:\ansible\executor\powershell\module_manifest.py,26,18,1,0,51
DEF,PSModuleDepFinder.scan_module,D:\ansible\executor\powershell\module_manifest.py,78,39,2,0,62
DEF,PSModuleDepFinder.scan_exec_script,D:\ansible\executor\powershell\module_manifest.py,141,13,2,0,21
DEF,PSModuleDepFinder._add_module,D:\ansible\executor\powershell\module_manifest.py,163,48,5,0,72
DEF,PSModuleDepFinder._parse_version_match,D:\ansible\executor\powershell\module_manifest.py,236,8,3,0,15
DEF,_slurp,D:\ansible\executor\powershell\module_manifest.py,253,7,1,0,8
DEF,_strip_comments,D:\ansible\executor\powershell\module_manifest.py,263,16,1,0,20
DEF,_create_powershell_wrapper,D:\ansible\executor\powershell\module_manifest.py,285,78,13,0,117
DEF,WorkerQueue.get,D:\ansible\executor\process\worker.py,42,4,3,0,5
DEF,WorkerProcess.__init__,D:\ansible\executor\process\worker.py,56,11,10,0,19
DEF,WorkerProcess._save_stdin,D:\ansible\executor\process\worker.py,76,11,1,0,16
DEF,WorkerProcess.start,D:\ansible\executor\process\worker.py,93,5,1,0,16
DEF,WorkerProcess._hard_exit,D:\ansible\executor\process\worker.py,110,5,2,0,17
DEF,WorkerProcess.run,D:\ansible\executor\process\worker.py,128,5,1,0,28
DEF,WorkerProcess._run,D:\ansible\executor\process\worker.py,157,59,1,0,89
DEF,WorkerProcess._clean_up,D:\ansible\executor\process\worker.py,255,0,1,0,4
DEF,cache_lock,D:\ansible\galaxy\api.py,45,2,1,2,6
DEF,wrapped,D:\ansible\galaxy\api.py,46,39,3,0,65
DEF,should_retry_error,D:\ansible\galaxy\api.py,53,8,1,0,18
DEF,g_connect,D:\ansible\galaxy\api.py,73,2,1,3,75
DEF,decorator,D:\ansible\galaxy\api.py,80,2,1,0,67
DEF,get_cache_id,D:\ansible\galaxy\api.py,150,7,1,0,12
DEF,_load_cache,D:\ansible\galaxy\api.py,165,23,1,0,32
DEF,_urljoin,D:\ansible\galaxy\api.py,199,1,1,0,2
DEF,GalaxyError.__init__,D:\ansible\galaxy\api.py,206,26,3,0,35
DEF,CollectionVersionMetadata.__init__,D:\ansible\galaxy\api.py,250,8,9,0,22
DEF,GalaxyAPI.__init__,D:\ansible\galaxy\api.py,278,23,4,0,35
DEF,GalaxyAPI.__str__,D:\ansible\galaxy\api.py,314,1,1,0,4
DEF,GalaxyAPI.__unicode__,D:\ansible\galaxy\api.py,319,1,1,0,4
DEF,GalaxyAPI.__repr__,D:\ansible\galaxy\api.py,324,4,1,0,10
DEF,GalaxyAPI.__lt__,D:\ansible\galaxy\api.py,335,5,2,0,10
DEF,GalaxyAPI.available_api_versions,D:\ansible\galaxy\api.py,348,3,1,0,3
DEF,GalaxyAPI._call_galaxy,D:\ansible\galaxy\api.py,356,66,2,0,89
DEF,GalaxyAPI._add_auth_token,D:\ansible\galaxy\api.py,446,7,3,0,11
DEF,GalaxyAPI._set_cache,D:\ansible\galaxy\api.py,459,3,1,0,3
DEF,GalaxyAPI.authenticate,D:\ansible\galaxy\api.py,464,11,2,0,16
DEF,GalaxyAPI.create_import_task,D:\ansible\galaxy\api.py,482,12,3,0,16
DEF,GalaxyAPI.get_import_task,D:\ansible\galaxy\api.py,500,9,1,0,14
DEF,GalaxyAPI.lookup_role_by_name,D:\ansible\galaxy\api.py,516,16,2,0,21
DEF,GalaxyAPI.fetch_role_related,D:\ansible\galaxy\api.py,539,19,3,0,28
DEF,GalaxyAPI.get_list,D:\ansible\galaxy\api.py,569,18,2,0,22
DEF,GalaxyAPI.search_roles,D:\ansible\galaxy\api.py,593,20,3,0,28
DEF,GalaxyAPI.add_secret,D:\ansible\galaxy\api.py,623,9,5,0,10
DEF,GalaxyAPI.list_secrets,D:\ansible\galaxy\api.py,635,4,1,0,4
DEF,GalaxyAPI.remove_secret,D:\ansible\galaxy\api.py,641,4,2,0,4
DEF,GalaxyAPI.delete_role,D:\ansible\galaxy\api.py,647,5,3,0,5
DEF,GalaxyAPI.publish_collection,D:\ansible\galaxy\api.py,656,26,2,0,44
DEF,GalaxyAPI.wait_import_task,D:\ansible\galaxy\api.py,702,43,2,0,64
DEF,GalaxyAPI.get_collection_metadata,D:\ansible\galaxy\api.py,768,18,3,0,31
DEF,GalaxyAPI.get_collection_version_metadata,D:\ansible\galaxy\api.py,801,12,4,0,23
DEF,GalaxyAPI.get_collection_versions,D:\ansible\galaxy\api.py,826,53,3,0,86
DEF,GalaxyAPI.get_collection_signatures,D:\ansible\galaxy\api.py,914,12,4,0,22
DEF,_check_working_data_filter,D:\ansible\galaxy\role.py,50,13,1,0,23
DEF,GalaxyRole.__init__,D:\ansible\galaxy\role.py,83,23,4,0,37
DEF,GalaxyRole.__repr__,D:\ansible\galaxy\role.py,121,3,1,0,9
DEF,GalaxyRole.__eq__,D:\ansible\galaxy\role.py,131,1,2,0,2
DEF,GalaxyRole.api,D:\ansible\galaxy\role.py,135,4,1,0,4
DEF,GalaxyRole.metadata,D:\ansible\galaxy\role.py,141,14,1,0,18
DEF,GalaxyRole.metadata_dependencies,D:\ansible\galaxy\role.py,161,9,1,0,16
DEF,GalaxyRole.install_info,D:\ansible\galaxy\role.py,179,12,1,0,17
DEF,GalaxyRole._exists,D:\ansible\galaxy\role.py,198,5,1,0,6
DEF,GalaxyRole._write_galaxy_install_info,D:\ansible\galaxy\role.py,205,12,1,0,21
DEF,GalaxyRole.remove,D:\ansible\galaxy\role.py,227,7,1,0,14
DEF,GalaxyRole.fetch,D:\ansible\galaxy\role.py,242,19,2,0,29
DEF,GalaxyRole.install,D:\ansible\galaxy\role.py,272,116,1,0,176
DEF,GalaxyRole.spec,D:\ansible\galaxy\role.py,450,2,1,0,11
DEF,GalaxyRole.requirements,D:\ansible\galaxy\role.py,463,16,1,0,23
DEF,NoTokenSentinel.__new__,D:\ansible\galaxy\token.py,40,1,3,0,2
DEF,KeycloakToken.__init__,D:\ansible\galaxy\token.py,52,7,1,0,8
DEF,KeycloakToken._form_payload,D:\ansible\galaxy\token.py,61,2,1,0,3
DEF,KeycloakToken.get,D:\ansible\galaxy\token.py,65,11,1,0,28
DEF,KeycloakToken.headers,D:\ansible\galaxy\token.py,94,3,1,0,4
DEF,GalaxyToken.__init__,D:\ansible\galaxy\token.py,105,3,1,0,5
DEF,GalaxyToken.config,D:\ansible\galaxy\token.py,112,6,1,0,9
DEF,GalaxyToken._read,D:\ansible\galaxy\token.py,122,12,1,0,18
DEF,GalaxyToken.set,D:\ansible\galaxy\token.py,141,2,2,0,3
DEF,GalaxyToken.get,D:\ansible\galaxy\token.py,145,1,1,0,2
DEF,GalaxyToken.save,D:\ansible\galaxy\token.py,148,2,1,0,3
DEF,GalaxyToken.headers,D:\ansible\galaxy\token.py,152,5,1,0,6
DEF,BasicAuthToken.__init__,D:\ansible\galaxy\token.py,163,3,2,0,4
DEF,BasicAuthToken._encode_token,D:\ansible\galaxy\token.py,169,5,2,0,5
DEF,BasicAuthToken.get,D:\ansible\galaxy\token.py,175,4,1,0,7
DEF,BasicAuthToken.headers,D:\ansible\galaxy\token.py,183,3,1,0,4
DEF,user_agent,D:\ansible\galaxy\user_agent.py,12,7,1,0,11
DEF,get_collections_galaxy_meta_info,D:\ansible\galaxy\__init__.py,36,3,1,0,4
DEF,Galaxy.__init__,D:\ansible\galaxy\__init__.py,45,8,1,0,17
DEF,Galaxy.default_role_skeleton_path,D:\ansible\galaxy\__init__.py,64,2,1,0,2
DEF,Galaxy.add_role,D:\ansible\galaxy\__init__.py,67,1,2,0,2
DEF,Galaxy.remove_role,D:\ansible\galaxy\__init__.py,70,1,2,0,2
DEF,ConcreteArtifactsManager.__init__,D:\ansible\galaxy\collection\concrete_artifact_manager.py,62,13,2,0,16
DEF,ConcreteArtifactsManager.keyring,D:\ansible\galaxy\collection\concrete_artifact_manager.py,80,2,1,0,2
DEF,ConcreteArtifactsManager.required_successful_signature_count,D:\ansible\galaxy\collection\concrete_artifact_manager.py,84,2,1,0,2
DEF,ConcreteArtifactsManager.ignore_signature_errors,D:\ansible\galaxy\collection\concrete_artifact_manager.py,88,4,1,0,4
DEF,ConcreteArtifactsManager.require_build_metadata,D:\ansible\galaxy\collection\concrete_artifact_manager.py,94,2,2,0,3
DEF,ConcreteArtifactsManager.get_galaxy_artifact_source_info,D:\ansible\galaxy\collection\concrete_artifact_manager.py,103,18,2,0,23
DEF,ConcreteArtifactsManager.get_galaxy_artifact_path,D:\ansible\galaxy\collection\concrete_artifact_manager.py,127,40,2,0,63
DEF,ConcreteArtifactsManager.get_artifact_path,D:\ansible\galaxy\collection\concrete_artifact_manager.py,191,33,2,0,61
DEF,ConcreteArtifactsManager.get_artifact_path_from_unknown,D:\ansible\galaxy\collection\concrete_artifact_manager.py,253,3,2,0,5
DEF,ConcreteArtifactsManager._get_direct_collection_namespace,D:\ansible\galaxy\collection\concrete_artifact_manager.py,259,1,2,0,3
DEF,ConcreteArtifactsManager._get_direct_collection_name,D:\ansible\galaxy\collection\concrete_artifact_manager.py,263,1,2,0,3
DEF,ConcreteArtifactsManager.get_direct_collection_fqcn,D:\ansible\galaxy\collection\concrete_artifact_manager.py,267,5,2,0,15
DEF,ConcreteArtifactsManager.get_direct_collection_version,D:\ansible\galaxy\collection\concrete_artifact_manager.py,283,1,2,0,4
DEF,ConcreteArtifactsManager.get_direct_collection_dependencies,D:\ansible\galaxy\collection\concrete_artifact_manager.py,288,4,2,0,7
DEF,ConcreteArtifactsManager.get_direct_collection_meta,D:\ansible\galaxy\collection\concrete_artifact_manager.py,296,31,2,0,42
DEF,ConcreteArtifactsManager.save_collection_source,D:\ansible\galaxy\collection\concrete_artifact_manager.py,339,2,7,0,9
DEF,ConcreteArtifactsManager.under_tmpdir,D:\ansible\galaxy\collection\concrete_artifact_manager.py,351,13,2,0,31
DEF,parse_scm,D:\ansible\galaxy\collection\concrete_artifact_manager.py,384,17,2,0,25
DEF,_extract_collection_from_git,D:\ansible\galaxy\collection\concrete_artifact_manager.py,411,33,3,0,47
DEF,_download_file,D:\ansible\galaxy\collection\concrete_artifact_manager.py,465,29,4,0,42
DEF,_consume_file,D:\ansible\galaxy\collection\concrete_artifact_manager.py,509,10,1,0,13
DEF,_normalize_galaxy_yml_manifest,D:\ansible\galaxy\collection\concrete_artifact_manager.py,524,50,2,0,77
DEF,_get_meta_from_dir,D:\ansible\galaxy\collection\concrete_artifact_manager.py,603,4,1,0,8
DEF,_get_meta_from_src_dir,D:\ansible\galaxy\collection\concrete_artifact_manager.py,613,20,1,0,32
DEF,_get_json_from_installed_dir,D:\ansible\galaxy\collection\concrete_artifact_manager.py,647,17,2,0,31
DEF,_get_meta_from_installed_dir,D:\ansible\galaxy\collection\concrete_artifact_manager.py,680,10,1,0,19
DEF,_get_meta_from_tar,D:\ansible\galaxy\collection\concrete_artifact_manager.py,701,30,1,0,48
DEF,_tarfile_extract,D:\ansible\galaxy\collection\concrete_artifact_manager.py,752,6,2,0,11
DEF,MultiGalaxyAPIProxy.__init__,D:\ansible\galaxy\collection\galaxy_api_proxy.py,30,3,3,0,6
DEF,MultiGalaxyAPIProxy.is_offline_mode_requested,D:\ansible\galaxy\collection\galaxy_api_proxy.py,38,2,1,0,2
DEF,MultiGalaxyAPIProxy._assert_that_offline_mode_is_not_requested,D:\ansible\galaxy\collection\galaxy_api_proxy.py,41,2,1,0,3
DEF,MultiGalaxyAPIProxy._get_collection_versions,D:\ansible\galaxy\collection\galaxy_api_proxy.py,45,25,2,0,43
DEF,MultiGalaxyAPIProxy.get_collection_versions,D:\ansible\galaxy\collection\galaxy_api_proxy.py,89,12,2,0,23
DEF,MultiGalaxyAPIProxy.get_collection_version_metadata,D:\ansible\galaxy\collection\galaxy_api_proxy.py,113,30,2,0,49
DEF,MultiGalaxyAPIProxy.get_collection_dependencies,D:\ansible\galaxy\collection\galaxy_api_proxy.py,163,7,2,0,16
DEF,MultiGalaxyAPIProxy.get_signatures,D:\ansible\galaxy\collection\galaxy_api_proxy.py,180,23,2,0,36
DEF,get_signature_from_source,D:\ansible\galaxy\collection\gpg.py,30,10,1,0,17
DEF,run_gpg_verify,D:\ansible\galaxy\collection\gpg.py,49,36,4,0,53
DEF,parse_gpg_errors,D:\ansible\galaxy\collection\gpg.py,104,19,1,0,25
DEF,GpgBaseError.get_gpg_error_description,D:\ansible\galaxy\collection\gpg.py,136,3,1,0,3
DEF,GpgBaseError.__post_init__,D:\ansible\galaxy\collection\gpg.py,140,2,1,0,3
DEF,ManifestControl.__post_init__,D:\ansible\galaxy\collection\__init__.py,152,3,1,0,7
DEF,CollectionSignatureError.__init__,D:\ansible\galaxy\collection\__init__.py,162,5,1,0,7
DEF,CollectionSignatureError._report_unexpected,D:\ansible\galaxy\collection\__init__.py,170,3,2,0,5
