class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
tornado.test.httpserver_test.HandlerBaseTestCase,4,1,3,1,0,1,3,0,0,0,0
tornado.test.web_test.HandlerByNameTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.HangHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.HeadHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.Header304Test,1,1,0,1,0,1,0,0,0,0,0
tornado.test.websocket_test.HeaderHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.HeaderInjectionHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.KeepAliveTest.get_app.HelloHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.iostream_test.HelloHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.twisted_test.CompatibilityTests.start_tornado_server.HelloHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.HelloHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.wsgi_test.WSGIApplicationTest.get_app.HelloHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.twisted_test.CompatibilityTests.start_twisted_server.HelloResource,0,0,0,0,0,0,0,0,0,0,0
tornado.test.httpclient_test.HelloWorldHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.HelloWorldRequestHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.HostEchoHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.HostMatchingTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.HostnameMappingTestCase,2,1,1,1,0,1,0,0,0,0,1
tornado.ioloop.IOLoop,22,19,3,19,0,1,3,1,0,17,0
tornado.iostream.IOStream,10,8,2,8,0,1,1,0,0,7,1
tornado.test.httpserver_test.IdleTimeoutTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.util_test.ImportObjectTest,0,0,0,0,0,0,0,0,0,0,0
tornado.test.import_test.ImportTest,0,0,0,0,0,0,0,0,0,0,0
tornado.template._CodeWriter.include.IncludeTemplate,0,0,0,0,0,0,0,0,0,0,0
tornado.test.web_test.IncorrectContentLengthTest,1,1,0,1,0,1,0,0,0,0,0
tornado.template._CodeWriter.indent.Indenter,0,0,0,0,0,0,0,0,0,0,0
tornado.test.testing_test.SetUpTearDownTest.test_set_up_tear_down.InheritBoth,2,2,0,2,0,2,0,0,0,0,0
tornado.test.netutil_test.IsValidIPTest,0,0,0,0,0,0,0,0,0,0,0
tornado.platform.kqueue.KQueueIOLoop,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.KeepAliveTest,3,1,2,1,0,1,0,0,0,0,2
tornado.gen.KeyReuseError,0,0,0,0,0,0,0,0,0,0,0
tornado.test.simple_httpclient_test.MaxBodySizeTest.get_app.LargeBody,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.MaxBufferSizeTest.get_app.LargeBody,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.KeepAliveTest.get_app.LargeHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.MaxHeaderSizeTest.get_app.LargeHeaders,1,1,0,1,0,1,0,0,0,0,0
tornado.test.twisted_test.LayeredTwistedIOLoop,2,1,1,1,0,1,0,0,0,0,1
tornado.gen.LeakedCallbackError,0,0,0,0,0,0,0,0,0,0,0
tornado.test.gen_test.GenCoroutineTest.test_py3_leak_exception_context.LeakedException,0,0,0,0,0,0,0,0,0,0,0
tornado.test.httpserver_test.LegacyInterfaceTest,1,1,0,1,0,1,0,0,0,0,0
tornado.queues.LifoQueue,2,2,0,2,0,1,0,0,0,1,0
tornado.test.queues_test.LifoQueueJoinTest,2,1,1,1,0,1,0,0,0,0,1
tornado.test.web_test.LinkifyHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.template.Loader,2,2,0,2,0,1,0,0,0,1,0
tornado.locale.Locale,2,0,2,0,0,0,2,0,0,0,0
tornado.test.locale_test.LocaleDataTest,0,0,0,0,0,0,0,0,0,0,0
tornado.locks.Lock,1,0,1,0,0,0,0,0,0,0,1
tornado.test.locks_test.LockTests,1,1,0,1,0,1,0,0,0,0,0
tornado.test.runtests.LogCounter,0,0,0,0,0,0,0,0,0,0,0
tornado.log.LogFormatter,1,1,0,1,0,0,0,0,0,1,0
tornado.test.log_test.LogFormatterTest,2,0,2,0,0,0,1,0,0,0,1
tornado.testing.LogTrapTestCase,3,0,3,0,0,0,3,0,0,0,0
tornado.test.log_test.LoggingOptionTest,0,0,0,0,0,0,0,0,0,0,0
tornado.test.concurrent_test.ManualCapClient,4,2,2,2,0,1,0,0,0,1,2
tornado.test.concurrent_test.ManualClientTest,4,3,1,3,0,3,0,0,0,0,1
tornado.test.httpserver_test.ManualProtocolTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.websocket_test.MaskFunctionMixin,2,0,2,0,0,0,2,0,0,0,0
tornado.test.simple_httpclient_test.MaxBodySizeTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.MaxBufferSizeTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.MaxHeaderSizeTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.MaxHeaderSizeTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httpserver_test.StreamingChunkSizeTest.MessageDelegate,1,1,0,1,0,1,0,0,0,0,0
tornado.web.MissingArgumentError,1,1,0,1,0,1,0,0,0,0,0
tornado.gen.Multi,2,2,0,2,0,1,0,0,0,1,0
tornado.test.web_test.MultiHeaderHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.httputil_test.MultipartFormDataTest,0,0,0,0,0,0,0,0,0,0,0
tornado.test.httpserver_test.MultipartTestHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.MultipleExceptionTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.UIMethodUIModuleTest.get_app_kwargs.MyModule,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.CustomStaticFileTest.get_handlers.MyStaticFileHandler,2,2,0,2,0,1,0,1,0,0,0
tornado.test.web_test.NamedURLSpecGroupsTest,1,1,0,1,0,1,0,0,0,0,0
tornado.test.websocket_test.NoCompressionTest,2,2,0,2,0,2,0,0,0,0,0
tornado.test.simple_httpclient_test.NoContentHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.simple_httpclient_test.NoContentLengthHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.web_test.NonWSGIWebTests,1,1,0,1,0,1,0,0,0,0,0
tornado.test.websocket_test.NonWebSocketHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.stack_context.NullContext,0,0,0,0,0,0,0,0,0,0,0
tornado.test.auth_test.OAuth1ClientLoginCoroutineHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.auth_test.OAuth1ClientLoginHandler,3,2,1,2,0,2,1,0,0,0,0
tornado.test.auth_test.OAuth1ClientRequestParametersHandler,2,2,0,2,0,2,0,0,0,0,0
tornado.test.auth_test.OAuth1ServerAccessTokenHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.auth_test.OAuth1ServerRequestTokenHandler,1,1,0,1,0,1,0,0,0,0,0
tornado.test.auth_test.OAuth2ClientLoginHandler,2,2,0,2,0,2,0,0,0,0,0
tornado.auth.OAuth2Mixin,3,0,3,0,0,0,3,0,0,0,0
tornado.auth.OAuthMixin,3,0,3,0,0,0,3,0,0,0,0
tornado.test.concurrent_test.RunOnExecutorTest.test_no_calling.Object,0,0,0,0,0,0,0,0,0,0,0
tornado.test.concurrent_test.RunOnExecutorTest.test_call_with_no_args.Object,0,0,0,0,0,0,0,0,0,0,0
tornado.test.concurrent_test.RunOnExecutorTest.test_call_with_io_loop.Object,0,0,0,0,0,0,0,0,0,0,0
tornado.test.concurrent_test.RunOnExecutorTest.test_call_with_executor.Object,0,0,0,0,0,0,0,0,0,0,0
