class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
forms_tests.tests.test_media.FormsMediaTestCase.test_combine_media.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_combine_media.MyWidget2.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_combine_media.MyWidget3.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_combine_media.MyWidget4.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_property_parent_references.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance.MyWidget8.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_from_property.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_from_property.MyWidget9.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_from_property.MyWidget10.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_extends.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_extends.MyWidget11.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_single_type.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_media_inheritance_single_type.MyWidget12.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_multi_media.MultimediaWidget.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_multi_widget.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_multi_widget.MyWidget2.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_multi_widget.MyWidget3.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.MyWidget2.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.MyWidget3.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.FormsMediaTestCase.test_form_media.FormWithMedia.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_dsl.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_combine_media.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_combine_media.MyWidget2.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_combine_media.MyWidget3.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_combine_media.MyWidget4.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_property_parent_references.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance.MyWidget8.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_from_property.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_from_property.MyWidget9.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_from_property.MyWidget10.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_extends.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_extends.MyWidget11.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_single_type.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_media_inheritance_single_type.MyWidget12.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_multi_media.MultimediaWidget.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_multi_widget.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_multi_widget.MyWidget2.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_multi_widget.MyWidget3.Media,0,0,0,0,0,0,0,0,0,0,0
forms_tests.tests.test_media.StaticFormsMediaTestCase.test_form_media.MyWidget1.Media,0,0,0,0,0,0,0,0,0,0,0
