class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
awscli.customizations.s3.utils.ReadFileChunk,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.configservice.putconfigurationrecorder.RecordingGroupArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.codedeploy.register.Register,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.tasks.RemoveFileTask,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.tasks.RemoveRemoteObjectTask,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.utils.RequestParamsMapper,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.emr.exceptions.RequiredOptionsError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.ResolveServicePrincipalError,1,1,0,1,0,1,0,0,0,0,0
awscli.paramfile.ResourceLoadingError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.emr.hbase.RestoreFromHBaseBackup,1,1,0,1,0,1,0,0,0,0,0
awscli.testutils.Result,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.tasks.RetriesExeededError,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.subcommands.RmCommand,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.transferconfig.RuntimeConfig,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.s3.s3.S3,2,1,1,1,0,1,0,0,0,0,1
awscli.customizations.configservice.subscribe.S3BucketHelper,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.cloudtrail.validation.S3ClientProvider,1,1,0,1,0,0,0,0,0,1,0
awscli.customizations.s3.subcommands.S3Command,4,1,3,1,0,1,3,0,0,0,0
awscli.customizations.s3.s3handler.S3Handler,2,0,2,0,0,0,1,0,0,0,1
awscli.customizations.codedeploy.locationargs.S3LocationArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.s3handler.S3StreamHandler,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.s3.subcommands.S3TransferCommand,7,1,6,1,0,1,6,0,0,0,0
awscli.customizations.emr.exceptions.SCPNotFoundError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.configservice.subscribe.SNSTopicHelper,0,0,0,0,0,0,0,0,0,0,0
awscli.customizations.emr.ssh.SSH,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.exceptions.SSHNotFoundError,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.emr.hbase.ScheduleHBaseBackup,1,1,0,1,0,1,0,0,0,0,0
awscli.schema.SchemaTransformer,1,0,1,0,0,0,0,0,0,0,1
awscli.customizations.ec2runinstances.SecondaryPrivateIpAddressCountArgument,1,1,0,1,0,1,0,0,0,0,0
awscli.customizations.ec2runinstances.SecondaryPrivateIpAddressesArgument,1,1,0,1,0,1,0,0,0,0,0
