class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
IPython.core.completer.Bunch,0,0,0,0,0,0,0,0,0,0,0
IPython.core.interactiveshell.Bunch,0,0,0,0,0,0,0,0,0,0,0
IPython.core.magic.Bunch,1,1,0,1,0,0,0,0,0,1,0
IPython.html.widgets.widget_button.Button,4,1,3,1,0,1,0,0,0,0,3
IPython.utils.traitlets.Bytes,6,5,1,5,0,1,1,0,0,4,0
IPython.nbformat.v2.nbjson.BytesEncoder,0,0,0,0,0,0,0,0,0,0,0
IPython.nbformat.v3.nbjson.BytesEncoder,0,0,0,0,0,0,0,0,0,0,0
IPython.nbformat.v4.nbjson.BytesEncoder,0,0,0,0,0,0,0,0,0,0,0
IPython.utils.tests.test_traitlets.BytesTrait,3,2,1,2,0,1,0,0,0,1,1
IPython.core.tests.tclass.C,0,0,0,0,0,0,0,0,0,0,0
IPython.core.tests.test_completer.test_dict_key_completion_contexts.C,0,0,0,0,0,0,0,0,0,0,0
IPython.core.tests.test_formatters.C,0,0,0,0,0,0,0,0,0,0,0
IPython.core.tests.test_oinspect.test_getdoc.C,0,0,0,0,0,0,0,0,0,0,0
IPython.kernel.zmq.tests.test_serialize.C,0,0,0,0,0,0,0,0,0,0,0
IPython.kernel.zmq.tests.test_serialize.test_class.C,0,0,0,0,0,0,0,0,0,0,0
IPython.kernel.zmq.tests.test_serialize.test_class_oldstyle.C,0,0,0,0,0,0,0,0,0,0,0
IPython.kernel.zmq.tests.test_serialize.test_class_inheritance.C,1,0,1,0,0,0,1,0,0,0,0
IPython.lib.tests.test_pretty.test_unicode_repr.C,0,0,0,0,0,0,0,0,0,0,0
IPython.testing.plugin.show_refs.C,0,0,0,0,0,0,0,0,0,0,0
IPython.utils.tests.test_traitlets.TestTraitType.test_dynamic_initializer.C,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.tests.test_traitlets.TestHasTraitsMeta.test_metaclass.C,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.tests.test_traitlets.TestType.test_value.C,0,0,0,0,0,0,0,0,0,0,0
IPython.utils.tests.test_traitlets.TestType.test_allow_none.C,2,2,0,2,0,1,0,1,0,0,0
IPython.utils.tests.test_traitlets.TestType.test_validate_default.C,2,1,1,1,0,1,0,0,0,0,1
IPython.utils.tests.test_traitlets.TestInstance.test_args_kw.C,2,1,1,1,0,1,0,0,0,0,1
IPython.utils.traitlets.CBool,10,10,0,10,0,1,0,0,0,9,0
IPython.utils.traitlets.CBytes,4,4,0,4,0,1,0,0,0,3,0
IPython.utils.traitlets.CComplex,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.traitlets.CFloat,7,7,0,7,0,1,0,0,0,6,0
IPython.utils.traitlets.CInt,5,5,0,5,0,1,0,0,0,4,0
IPython.utils.traitlets.CRegExp,9,9,0,9,0,1,0,0,0,8,0
IPython.utils.tests.test_traitlets.CRegExpTrait,3,2,1,2,0,1,0,0,0,1,1
IPython.html.services.security.handlers.CSPReportHandler,1,1,0,1,0,1,0,0,0,0,0
IPython.nbconvert.preprocessors.csshtmlheader.CSSHTMLHeaderPreprocessor,2,1,1,1,0,1,0,0,0,0,1
IPython.utils.traitlets.CUnicode,4,4,0,4,0,1,0,0,0,3,0
IPython.core.compilerop.CachingCompiler,1,1,0,1,0,0,0,0,0,1,0
IPython.core.tests.test_oinspect.Call,0,0,0,0,0,0,0,0,0,0,0
IPython.qt.console.call_tip_widget.CallTipWidget,1,1,0,1,0,0,0,0,0,1,0
IPython.core.tests.test_handlers.CallableIndexable,0,0,0,0,0,0,0,0,0,0,0
IPython.core.tests.test_formatters.test_print_method_weird.CallableMagicHat,0,0,0,0,0,0,0,0,0,0,0
IPython.html.widgets.widget.CallbackDispatcher,4,3,1,3,0,1,0,0,0,2,1
IPython.core.tests.test_events.CallbackTests,1,0,1,0,0,0,0,0,0,0,1
IPython.utils.pickleutil.CannedArray,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.pickleutil.CannedBytes,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.pickleutil.CannedCell,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.pickleutil.CannedClass,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.pickleutil.CannedFunction,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.pickleutil.CannedObject,6,0,6,0,0,0,6,0,0,0,0
IPython.utils.capture.CapturedIO,0,0,0,0,0,0,0,0,0,0,0
IPython.core.displaypub.CapturingDisplayPublisher,2,1,1,1,0,1,0,0,0,0,1
IPython.utils.traitlets.CaselessStrEnum,17,17,0,17,0,1,0,0,0,16,0
IPython.core.tests.test_magic.CellMagicTestCase,0,0,0,0,0,0,0,0,0,0,0
IPython.core.tests.test_inputsplitter.CellMagicsCommon,2,0,2,0,0,0,2,0,0,0,0
IPython.core.tests.test_inputsplitter.CellModeCellMagics,2,1,1,1,0,1,0,0,0,0,1
IPython.core.tests.test_ultratb.ChangedPyFileTest,0,0,0,0,0,0,0,0,0,0,0
IPython.kernel.channelsabc.ChannelABC,1,0,1,0,0,0,1,0,0,0,0
IPython.html.widgets.widget_bool.Checkbox,2,1,1,1,0,1,0,0,0,0,1
IPython.html.services.contents.checkpoints.Checkpoints,2,1,1,1,0,1,1,0,0,0,0
IPython.html.services.contents.handlers.CheckpointsHandler,1,1,0,1,0,1,0,0,0,0,0
IPython.nbconvert.exporters.tests.cheese.CheesePreprocessor,1,1,0,1,0,1,0,0,0,0,0
IPython.nbconvert.filters.citation.CitationParser,0,0,0,0,0,0,0,0,0,0,0
IPython.utils.traitlets.ClassBasedTraitType,4,1,3,1,0,1,3,0,0,0,0
IPython.external.path._path.ClassProperty,0,0,0,0,0,0,0,0,0,0,0
IPython.lib.demo.ClearDemo,2,2,0,2,0,2,0,0,0,0,0
IPython.lib.demo.ClearIPDemo,2,2,0,2,0,2,0,0,0,0,0
IPython.lib.demo.ClearMixin,2,0,2,0,0,0,2,0,0,0,0
IPython.nbconvert.preprocessors.clearoutput.ClearOutputPreprocessor,1,1,0,1,0,1,0,0,0,0,0
IPython.parallel.client.client.Client,10,2,8,2,0,1,0,0,0,1,8
IPython.lib.clipboard.ClipboardEmpty,0,0,0,0,0,0,0,0,0,0,0
IPython.html.services.clusters.handlers.ClusterActionHandler,1,1,0,1,0,1,0,0,0,0,0
IPython.parallel.apps.launcher.ClusterAppMixin,8,1,7,1,0,1,6,0,0,0,1
IPython.html.services.clusters.clustermanager.ClusterManager,4,1,3,1,0,1,0,0,0,0,3
IPython.html.services.clusters.handlers.ClusterProfileHandler,1,1,0,1,0,1,0,0,0,0,0
IPython.parallel.tests.clienttest.ClusterTestCase,7,0,7,0,0,0,6,0,0,0,1
IPython.core.magics.code.CodeMagics,1,1,0,1,0,1,0,0,0,0,0
IPython.utils.coloransi.ColorScheme,1,0,1,0,0,0,0,0,0,0,1
IPython.utils.coloransi.ColorSchemeTable,4,4,0,4,0,0,0,1,0,3,0
IPython.core.ultratb.ColorTB,1,1,0,1,0,1,0,0,0,0,0
IPython.kernel.comm.comm.Comm,9,2,7,2,0,1,1,0,0,1,6
IPython.kernel.comm.manager.CommManager,5,2,3,2,0,1,0,0,0,1,3
IPython.core.hooks.CommandChainDispatcher,0,0,0,0,0,0,0,0,0,0,0
IPython.config.loader.CommandLineConfigLoader,3,1,2,1,0,1,2,0,0,0,0
IPython.core.tests.test_inputsplitter.IPythonInputTestCase.test_multiline_passthrough.CommentTransformer,1,1,0,1,0,1,0,0,0,0,0
IPython.kernel.tests.test_message_spec.CompleteReply,4,1,3,1,0,1,0,0,0,0,3
IPython.core.completer.Completer,3,1,2,1,0,1,1,0,0,0,1
IPython.qt.console.completion_html.CompletionHtml,2,1,1,1,0,0,0,0,0,1,1
IPython.qt.console.completion_plain.CompletionPlain,1,1,0,1,0,0,0,0,0,1,0
IPython.core.completer.CompletionSplitter,2,2,0,2,0,0,0,0,0,2,0
IPython.core.tests.test_completer.CompletionSplitterTestCase,1,0,1,0,0,0,0,0,0,0,1
IPython.qt.console.completion_widget.CompletionWidget,1,1,0,1,0,0,0,0,0,1,0
IPython.utils.traitlets.Complex,3,2,1,2,0,1,1,0,0,1,0
IPython.utils.tests.test_traitlets.ComplexTrait,3,2,1,2,0,1,0,0,0,1,1
IPython.parallel.error.CompositeError,1,1,0,1,0,1,0,0,0,0,0
IPython.parallel.controller.dictdb.CompositeFilter,0,0,0,0,0,0,0,0,0,0,0
IPython.config.loader.Config,3,3,0,3,0,0,0,0,0,3,0
IPython.html.services.config.tests.test_config_api.ConfigAPI,1,1,0,1,0,0,0,0,0,1,0
IPython.config.loader.ConfigError,2,0,2,0,0,0,2,0,0,0,0
IPython.config.loader.ConfigFileNotFound,1,1,0,1,0,1,0,0,0,0,0
IPython.html.services.config.handlers.ConfigHandler,1,1,0,1,0,1,0,0,0,0,0
IPython.config.loader.ConfigLoader,3,0,3,0,0,0,2,0,0,0,1
IPython.config.loader.ConfigLoaderError,2,1,1,1,0,1,1,0,0,0,0
IPython.core.magics.config.ConfigMagics,1,1,0,1,0,1,0,0,0,0,0
IPython.html.services.config.manager.ConfigManager,1,1,0,1,0,1,0,0,0,0,0
IPython.config.configurable.Configurable,36,1,35,1,0,1,34,0,0,0,1
