class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
tests.integration.gs.test_generation_conditionals.GSGenerationConditionalsTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.gs.test_storage_uri.GSStorageUriTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.gs.testcase.GSTestCase,4,0,4,0,0,0,4,0,0,0,0
tests.integration.gs.test_versioning.GSVersioningTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.glacier.test_cert_verification.GlacierCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.glacier.test_layer1.GlacierJobOperations,1,1,0,1,0,1,0,0,0,0,0
tests.unit.glacier.test_layer1.GlacierLayer1ConnectionBase,3,0,3,0,0,0,3,0,0,0,0
tests.unit.glacier.test_layer2.GlacierLayer2Base,3,0,3,0,0,0,3,0,0,0,0
tests.unit.glacier.test_layer1.GlacierUploadArchiveResets,1,1,0,1,0,1,0,0,0,0,0
tests.unit.glacier.test_layer1.GlacierVaultsOperations,1,1,0,1,0,1,0,0,0,0,0
tests.unit.utils.test_utils.TestPassword.test_hmac.HMACPassword,0,0,0,0,0,0,0,0,0,0,0
tests.integration.iam.test_password_policy.IAMAccountPasswordPolicy,0,0,0,0,0,0,0,0,0,0,0
tests.integration.iam.test_cert_verification.IAMCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.dynamodb2.test_table.IndexFieldTestCase,0,0,0,0,0,0,0,0,0,0,0
tests.unit.dynamodb2.test_table.ItemFromItemTestCase,1,1,0,1,0,1,0,0,0,0,0
tests.unit.dynamodb2.test_table.ItemTestCase,1,0,1,0,0,0,1,0,0,0,0
tests.unit.s3.test_keyfile.KeyfileTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.kinesis.test_cert_verification.KinesisCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.s3.test_pool.LittleQuerier,0,0,0,0,0,0,0,0,0,0,0
tests.mturk.common.MTurkCommon,0,0,0,0,0,0,0,0,0,0,0
tests.mturk.mocks.MTurkConnection,0,0,0,0,0,0,0,0,0,0,0
tests.integration.mws.test.MWSTestCase,0,0,0,0,0,0,0,0,0,0,0
tests.unit.test_connection.MockAWSService,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.mock_storage_service.MockAcl,1,1,0,1,0,0,0,0,0,1,0
tests.integration.s3.mock_storage_service.MockBucket,1,0,1,0,0,0,0,0,0,0,1
tests.integration.s3.mock_storage_service.MockBucketStorageUri,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.mock_storage_service.MockConnection,1,0,1,0,0,0,0,0,0,0,1
tests.integration.s3.mock_storage_service.MockKey,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.mock_storage_service.MockProvider,1,1,0,1,0,0,0,0,0,1,0
tests.unit.MockServiceWithConfigTestCase,1,1,0,1,0,1,0,0,0,0,0
tests.unit.mws.test_connection.TestMWSConnection.test_response_factory.MyResult,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_networkinterface.NetworkInterfaceTests,0,0,0,0,0,0,0,0,0,0,0
tests.unit.ec2.test_blockdevicemapping.TestLaunchConfiguration.test_run_instances_block_device_mapping.OrderedBlockDeviceMapping,0,0,0,0,0,0,0,0,0,0,0
tests.mturk.all_tests.Program,0,0,0,0,0,0,0,0,0,0,0
tests.integration.rds.test_cert_verification.RDSCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.rds2.test_cert_verification.RDSCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.redshift.test_cert_verification.RedshiftCertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.unit.dynamodb2.test_table.ResultSetTestCase,0,0,0,0,0,0,0,0,0,0,0
tests.integration.route53.test_cert_verification.Route53CertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.route53.Route53TestCase,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_bucket.S3BucketTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_cors.S3CORSTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_cert_verification.S3CertVerificationTest,1,1,0,1,0,1,0,0,0,0,0
tests.integration.s3.test_connection.S3ConnectionTest,0,0,0,0,0,0,0,0,0,0,0
tests.integration.s3.test_encryption.S3EncryptionTest,0,0,0,0,0,0,0,0,0,0,0
