class_name,degree,neighbors_count,in_degree,out_degree,self_loops,nodes_inherit,nodes_inherited,nodes_aggregate,nodes_aggregated,nodes_combinate,nodes_combinated
mailpile.eventlog.Event,1,1,0,1,0,0,0,0,0,1,0
mailpile.eventlog.EventLog,2,0,2,0,0,0,0,0,0,0,2
mailpile.plugins.eventlog.Events,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.exporters.ExportMail,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.search.Extract,1,1,0,1,0,1,0,0,0,0,0
mailpile.vfs.FilePath,1,1,0,1,0,0,0,0,0,1,0
mailpile.plugins.tags.Filter,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.tags.FilterCommand,3,1,2,1,0,1,2,0,0,0,0
mailpile.plugins.compose.Forward,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGCheckKeys,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeyImport,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeyImportFromMail,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeyList,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeyListSecret,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeyReceive,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeySearch,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGKeySign,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.crypto_gnupg.GPGUsageStatistics,1,1,0,1,0,1,0,0,0,0,0
mailpile.mail_generator.Generator,1,0,1,0,0,0,1,0,0,0,0
mailpile.postinglist.GlobalPostingList,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.gpgi.GnuPG,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.gpgi.GnuPGExpectScript,2,0,2,0,0,0,2,0,0,0,0
mailpile.plugins.vcard_gnupg.GnuPGImporter,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.gpgi.GnuPGKeyEditor,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.gpgi.GnuPGKeyGenerator,2,2,0,2,0,1,0,0,0,1,0
mailpile.crypto.gpgi.GnuPGRecordParser,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.gpgi.GnuPGResultParser,2,0,2,0,0,0,0,0,0,0,2
mailpile.commands.GpgCommand,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.vcard_gravatar.GravatarImporter,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.groups.Group,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.groups.GroupAddLines,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.groups.GroupVCard.GroupVCardCommand,5,0,5,0,0,0,5,0,0,0,0
mailpile.plugins.smtp_server.HashCash,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.Help,3,1,2,1,0,1,2,0,0,0,0
mailpile.commands.HelpSplash,1,1,0,1,0,1,0,0,0,0,0
mailpile.urlmap.HelpUrlMap,1,1,0,1,0,1,0,0,0,0,0
mailpile.commands.HelpVars,1,1,0,1,0,1,0,0,0,0,0
mailpile.httpd.HttpRequestHandler,0,0,0,0,0,0,0,0,0,0,0
mailpile.httpd.HttpServer,1,1,0,1,0,0,0,0,0,1,0
mailpile.httpd.HttpWorker,1,0,1,0,0,0,0,0,0,0,1
mailpile.mail_source.imap_starttls.IMAP4,0,0,0,0,0,0,0,0,0,0,0
mailpile.mailboxes.imap.IMAPMailbox,0,0,0,0,0,0,0,0,0,0,0
mailpile.mail_source.imap.IMAP_IOError,0,0,0,0,0,0,0,0,0,0,0
mailpile.crypto.streamer.IOCoprocess,2,0,2,0,0,0,2,0,0,0,0
mailpile.crypto.streamer.IOFilter,3,2,1,2,0,0,1,0,0,2,0
mailpile.mail_source.imap.ImapMailSource,1,0,1,0,0,0,0,0,0,0,1
mailpile.workers.ImportantWorker,1,1,0,1,0,1,0,0,0,0,0
mailpile.crypto.streamer.InputCoprocess,2,1,1,1,0,1,1,0,0,0,0
mailpile.mailutils.InsecureSmtpError,0,0,0,0,0,0,0,0,0,0,0
mailpile.app.InteractCommand,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.html_magic.JsApi,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.keylookup.KeyImport,1,1,0,1,0,1,0,0,0,0,0
mailpile.plugins.keylookup.KeyLookup,1,1,0,1,0,1,0,0,0,0,0
