full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
IPython.config.tests.test_loader.TestFileCL._check_conf,76,2,0,2,0,0,0
IPython.config.tests.test_loader.TestFileCL.test_collision,103,2,2,0,2,0,0
IPython.config.tests.test_loader.TestFileCL.test_json,93,2,2,0,2,0,0
IPython.config.tests.test_loader.TestFileCL.test_python,83,2,2,0,2,0,0
IPython.config.tests.test_loader.TestFileCL.test_v2raise,131,1,1,0,1,0,0
IPython.config.tests.test_loader.TestKeyValueCL.test_unicode_bytes_args,236,1,1,0,1,0,0
IPython.consoleapp.(global),0,1,1,0,1,0,0
IPython.consoleapp.IPythonConsoleApp._new_connection_file,254,1,0,1,0,0,0
IPython.consoleapp.IPythonConsoleApp.build_kernel_argv,151,3,1,2,1,0,0
IPython.consoleapp.IPythonConsoleApp.init_connection_file,157,6,4,2,4,0,0
IPython.consoleapp.IPythonConsoleApp.init_kernel_client,315,1,0,1,0,0,0
IPython.consoleapp.IPythonConsoleApp.init_kernel_manager,267,2,1,1,1,0,0
IPython.consoleapp.IPythonConsoleApp.init_ssh,208,4,3,1,3,0,0
IPython.consoleapp.IPythonConsoleApp.initialize,335,6,4,2,4,0,0
IPython.core.alias.Alias.__init__,130,2,1,1,1,0,0
IPython.core.alias.Alias.validate,136,1,0,1,0,0,0
IPython.core.alias.AliasManager.__init__,195,2,1,1,1,0,0
IPython.core.alias.AliasManager.clear_aliases,243,4,1,3,1,0,0
IPython.core.alias.AliasManager.define_alias,218,8,2,6,2,0,0
IPython.core.alias.AliasManager.get_alias,228,2,0,2,0,0,0
IPython.core.alias.AliasManager.init_aliases,201,3,1,2,1,0,0
IPython.core.alias.AliasManager.is_alias,233,5,1,4,1,0,0
IPython.core.alias.AliasManager.retrieve_alias,247,3,1,2,1,0,0
IPython.core.alias.AliasManager.soft_define_alias,211,4,2,2,2,0,0
IPython.core.alias.AliasManager.undefine_alias,237,5,1,4,1,0,0
IPython.core.application.BaseIPythonApplication.__init__,167,4,1,3,1,0,0
IPython.core.application.BaseIPythonApplication._ipython_dir_changed,201,4,3,1,3,0,0
IPython.core.application.BaseIPythonApplication._ipython_dir_default,127,2,2,0,2,0,0
IPython.core.application.BaseIPythonApplication._profile_changed,114,1,1,0,1,0,0
IPython.core.application.BaseIPythonApplication._profile_dir_default,134,1,1,0,1,0,0
IPython.core.application.BaseIPythonApplication.init_config_files,327,5,2,3,2,0,0
IPython.core.application.BaseIPythonApplication.init_crash_handler,181,1,0,1,0,0,0
IPython.core.application.BaseIPythonApplication.init_profile_dir,273,12,7,5,7,0,0
IPython.core.application.BaseIPythonApplication.initialize,367,9,6,3,6,0,0
IPython.core.application.BaseIPythonApplication.load_config_file,226,5,2,3,2,0,0
IPython.core.application.BaseIPythonApplication.stage_default_config_file,357,3,2,1,2,0,0
IPython.core.autocall.IPyAutocall.set_ip,42,1,0,1,0,0,0
IPython.core.builtin_trap.BuiltinTrap.__enter__,64,1,1,0,1,0,0
IPython.core.builtin_trap.BuiltinTrap.__exit__,71,1,1,0,1,0,0
