full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
test_optimize.TestOptimize.test_minimize,491,10,10,0,10,0,0
test_optimize.TestOptimize.test_minimize_l_bfgs_b,420,1,1,0,1,0,0
test_optimize.TestOptimize.test_minimize_l_bfgs_b_ftol,436,1,1,0,1,0,0
test_optimize.TestOptimize.test_ncg,273,2,1,1,1,0,0
test_optimize.TestOptimize.test_ncg_hess,306,2,1,1,1,0,0
test_optimize.TestOptimize.test_ncg_hessp,340,2,1,1,1,0,0
test_optimize.TestOptimize.test_neldermead,242,2,1,1,1,0,0
test_optimize.TestOptimize.test_powell,201,2,1,1,1,0,0
test_filter_design.TestButtord.test_analog,623,1,1,0,1,0,0
test_filter_design.TestButtord.test_bandpass,587,1,1,0,1,0,0
test_filter_design.TestButtord.test_bandstop,605,1,1,0,1,0,0
test_filter_design.TestButtord.test_highpass,572,1,1,0,1,0,0
test_filter_design.TestButtord.test_lowpass,557,1,1,0,1,0,0
test_filter_design.TestCheb1ord.test_analog,710,1,1,0,1,0,0
test_filter_design.TestCheb1ord.test_bandpass,676,1,1,0,1,0,0
test_filter_design.TestCheb1ord.test_bandstop,693,1,1,0,1,0,0
test_filter_design.TestCheb1ord.test_highpass,661,1,1,0,1,0,0
test_filter_design.TestCheb1ord.test_lowpass,646,1,1,0,1,0,0
test_filter_design.TestCheb2ord.test_analog,795,1,1,0,1,0,0
test_filter_design.TestCheb2ord.test_bandpass,759,1,1,0,1,0,0
test_filter_design.TestCheb2ord.test_bandstop,777,1,1,0,1,0,0
test_filter_design.TestCheb2ord.test_highpass,744,1,1,0,1,0,0
test_filter_design.TestCheb2ord.test_lowpass,729,1,1,0,1,0,0
test_filter_design.TestEllipord.test_analog,879,1,1,0,1,0,0
test_filter_design.TestEllipord.test_bandpass,845,1,1,0,1,0,0
test_filter_design.TestEllipord.test_bandstop,862,1,1,0,1,0,0
test_filter_design.TestEllipord.test_highpass,830,1,1,0,1,0,0
test_filter_design.TestEllipord.test_lowpass,815,1,1,0,1,0,0
test_filter_design.dB,550,20,0,20,0,0,0
test_signaltools.(global),0,1,1,0,1,0,0
test_signaltools.TestLinearFilterDecimal.type,860,1,0,1,0,0,0
test_signaltools._TestCorrelateComplex._setup_rank1,978,3,0,3,0,0,0
test_signaltools._TestCorrelateComplex.test_rank1_full,1003,1,1,0,1,0,0
test_signaltools._TestCorrelateComplex.test_rank1_same,997,1,1,0,1,0,0
test_signaltools._TestCorrelateComplex.test_rank1_valid,991,1,1,0,1,0,0
test_signaltools._TestCorrelateReal._setup_rank1,880,3,0,3,0,0,0
test_signaltools._TestCorrelateReal._setup_rank3,906,3,0,3,0,0,0
test_signaltools._TestCorrelateReal.test_rank1_full,900,1,1,0,1,0,0
test_signaltools._TestCorrelateReal.test_rank1_same,894,1,1,0,1,0,0
test_signaltools._TestCorrelateReal.test_rank1_valid,888,1,1,0,1,0,0
test_signaltools._TestCorrelateReal.test_rank3_all,948,1,1,0,1,0,0
test_signaltools._TestCorrelateReal.test_rank3_same,942,1,1,0,1,0,0
test_signaltools._TestCorrelateReal.test_rank3_valid,936,1,1,0,1,0,0
test_signaltools._TestLinearFilter.base_bad_size_zi,708,2,1,1,1,0,0
test_signaltools._TestLinearFilter.convert_dtype,502,20,1,19,1,0,0
test_signaltools._TestLinearFilter.generate,498,16,1,15,1,0,0
test_signaltools._TestLinearFilter.test_bad_size_zi,715,1,1,0,1,0,0
test_signaltools._TestLinearFilter.test_empty_zi,811,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_lfiltic_bad_zi,822,1,1,0,1,0,0
test_signaltools._TestLinearFilter.test_rank_1_FIR,521,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_1_FIR_init_cond,539,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_1_IIR,514,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_1_IIR_init_cond,528,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_2_IIR_axis_0,550,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_2_IIR_axis_0_init_cond,568,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_2_IIR_axis_1,559,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_2_IIR_axis_1_init_cond,581,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_3_FIR,622,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_3_FIR_init_cond,632,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_3_IIR,594,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_rank_3_IIR_init_cond,604,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_scalar_a,671,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_zi_pseudobroadcast,650,2,2,0,2,0,0
test_signaltools._TestLinearFilter.test_zi_some_singleton_dims,681,1,1,0,1,0,0
test_signaltools._get_testcorrelate_class,955,1,0,1,0,0,0
test_signaltools.check_filtfilt_gust,1189,1,1,0,1,0,0
test_signaltools.filtfilt_gust_opt,1145,1,0,1,0,0,0
test_arpack.CheckingLinearOperator.__init__,714,1,0,1,0,0,0
test_arpack.DictWithRepr.__init__,274,2,0,2,0,0,0
test_arpack.NonSymmetricParams.__init__,333,6,2,4,2,0,0
test_arpack.SymmetricParams.__init__,282,5,2,3,2,0,0
test_arpack._check_svds,642,3,0,3,0,0,0
test_arpack._get_test_tolerance,46,3,0,3,0,0,0
test_arpack.argsort_which,135,1,0,1,0,0,0
test_arpack.assert_allclose_cc,127,1,0,1,0,0,0
test_arpack.eval_evec,181,3,3,0,3,0,0
test_arpack.generate_matrix,88,4,0,4,0,0,0
test_arpack.sorted_svd,539,4,0,4,0,0,0
test_arpack.svd_estimate,555,2,0,2,0,0,0
test_arpack.test_complex_nonsymmetric_modes,450,1,1,0,1,0,0
test_arpack.test_general_nonsymmetric_starting_vector,476,1,1,0,1,0,0
test_arpack.test_hermitian_modes,396,1,1,0,1,0,0
test_arpack.test_real_nonsymmetric_modes,436,1,1,0,1,0,0
test_arpack.test_standard_nonsymmetric_no_convergence,489,2,2,0,2,0,0
test_arpack.test_standard_nonsymmetric_starting_vector,463,1,1,0,1,0,0
test_arpack.test_svd_LM_ones_matrix,666,1,1,0,1,0,0
test_arpack.test_svd_LM_zeros_matrix,683,1,1,0,1,0,0
test_arpack.test_svd_LM_zeros_matrix_gh_3452,698,1,1,0,1,0,0
test_arpack.test_svd_linop,728,1,1,0,1,0,0
test_arpack.test_svd_return,614,1,1,0,1,0,0
test_arpack.test_svd_simple_complex,581,2,2,0,2,0,0
test_arpack.test_svd_simple_real,559,2,2,0,2,0,0
test_arpack.test_svd_which,622,1,1,0,1,0,0
test_arpack.test_symmetric_modes,382,1,1,0,1,0,0
test_arpack.test_symmetric_no_convergence,421,2,2,0,2,0,0
test_arpack.test_symmetric_starting_vector,411,1,1,0,1,0,0
test_matfuncs.TestExpM.test_burkardt_13,447,1,1,0,1,0,0
test_matfuncs._burkardt_13_power,32,1,0,1,0,0,0
test_base.BinopTester.__add__,154,1,0,1,0,0,0
test_base.Test64Bit._check_resiliency,4030,6,1,5,1,0,0
test_base.Test64Bit._compare_index_dtype,3986,2,0,2,0,0,0
test_base.Test64Bit._create_some_matrix,3983,1,0,1,0,0,0
test_base.Test64Bit.test_decorator_maxval_limit,3998,2,2,0,2,0,0
test_base.Test64Bit.test_decorator_maxval_random,4011,3,3,0,3,0,0
test_base.Test64Bit.test_downcast_intp,4081,1,1,0,1,0,0
test_base.Test64Bit.test_no_64,4077,1,1,0,1,0,0
test_base.Test64Bit.test_resiliency_all_32,4069,1,1,0,1,0,0
test_base.Test64Bit.test_resiliency_all_64,4073,1,1,0,1,0,0
test_base.Test64Bit.test_resiliency_limit_10,4056,1,1,0,1,0,0
test_base.Test64Bit.test_resiliency_random,4060,1,1,0,1,0,0
test_base.TestCOONonCanonical._arg1_for_noncanonical,3945,1,1,0,1,0,0
test_base.TestCOONonCanonical.test_setdiag_noncanonical,3956,1,1,0,1,0,0
test_base.TestCSC.test_fancy_indexing_broadcast,3305,1,1,0,1,0,0
test_base.TestCSR.test_fancy_indexing_broadcast,3143,1,1,0,1,0,0
test_base.TestDOK.test_add_nonzero,3332,1,1,0,1,0,0
test_base.TestDOK.test_dok_divide_scalar,3346,1,1,0,1,0,0
test_base._NonCanonicalCompressedMixin._arg1_for_noncanonical,3848,1,1,0,1,0,0
test_base._NonCanonicalMixin.spmatrix,3790,104,0,104,0,0,0
test_base._TestArithmetic.__arith_init,2734,3,1,2,1,0,0
test_base._TestArithmetic.test_add_sub,2757,2,2,0,2,0,0
test_base._TestArithmetic.test_mu,2797,2,2,0,2,0,0
test_base._TestCommon.__init__,185,1,1,0,1,0,0
