full_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles
tornado.http1connection.HTTP1Connection.read_response,138,4,2,2,2,0,0
tornado.http1connection.HTTP1Connection.set_body_timeout,317,1,0,1,0,0,0
tornado.http1connection.HTTP1Connection.set_close_callback,275,2,0,2,0,0,0
tornado.http1connection.HTTP1Connection.set_max_body_size,324,1,0,1,0,0,0
tornado.http1connection.HTTP1Connection.write,411,11,7,4,7,1,1
tornado.http1connection.HTTP1Connection.write_headers,331,10,10,0,10,0,0
tornado.http1connection.HTTP1ConnectionParameters.__init__,61,4,0,4,0,0,0
tornado.http1connection.HTTP1ServerConnection.__init__,646,2,1,1,1,0,0
tornado.http1connection.HTTP1ServerConnection._server_request_loop,686,4,3,1,3,0,0
tornado.http1connection.HTTP1ServerConnection.close,661,2,1,1,1,1,1
tornado.http1connection.HTTP1ServerConnection.start_serving,674,4,3,1,3,0,0
tornado.http1connection._ExceptionLoggingContext.__init__,46,4,0,4,0,0,0
tornado.http1connection._GzipMessageDelegate.__init__,598,1,0,1,0,0,0
tornado.http1connection._GzipMessageDelegate.data_received,615,3,1,2,1,1,1
tornado.http1connection._GzipMessageDelegate.finish,628,3,2,1,2,1,1
tornado.http1connection._GzipMessageDelegate.headers_received,603,4,3,1,3,1,1
tornado.http1connection._GzipMessageDelegate.on_connection_close,640,2,1,1,1,1,1
tornado.httpclient.(global),0,1,1,0,1,0,0
tornado.httpclient.AsyncHTTPClient.__new__,159,7,2,5,2,0,0
tornado.httpclient.AsyncHTTPClient._async_clients,153,1,0,1,0,0,0
tornado.httpclient.AsyncHTTPClient.configure,262,4,0,4,0,0,0
tornado.httpclient.AsyncHTTPClient.fetch,206,9,8,1,8,0,0
tornado.httpclient.AsyncHTTPClient.fetch_impl,258,1,0,1,0,0,0
tornado.httpclient.AsyncHTTPClient.initialize,178,1,1,0,1,0,0
tornado.httpclient.HTTPClient.__del__,81,1,1,0,1,0,0
tornado.httpclient.HTTPClient.__init__,74,3,0,3,0,0,0
tornado.httpclient.HTTPClient.close,84,4,1,3,1,1,1
tornado.httpclient.HTTPClient.fetch,91,3,1,2,1,0,0
tornado.httpclient.HTTPError.__init__,604,6,0,6,0,0,0
tornado.httpclient.HTTPRequest.__init__,300,21,0,21,0,0,0
tornado.httpclient.HTTPRequest.body,474,1,1,0,1,0,0
tornado.httpclient.HTTPResponse.__init__,540,8,1,7,1,0,0
tornado.httpclient.HTTPResponse.__repr__,585,2,2,0,2,0,0
tornado.httpclient.HTTPResponse.rethrow,580,34,0,34,0,0,0
tornado.httpclient._RequestProxy.__init__,616,7,0,7,0,0,0
tornado.httpclient.main,630,8,5,3,5,0,0
tornado.httpserver.HTTPServer.__init__,128,7,0,7,0,0,0
tornado.httpserver.HTTPServer.handle_stream,173,4,4,0,4,0,0
tornado.httpserver.HTTPServer.initialize,136,2,2,0,2,0,0
tornado.httpserver.HTTPServer.start_request,181,1,1,0,1,0,0
tornado.httpserver._HTTPRequestContext.__init__,189,1,0,1,0,0,0
tornado.httpserver._HTTPRequestContext._apply_xheaders,226,2,1,1,1,0,0
tornado.httpserver._HTTPRequestContext._unapply_xheaders,241,1,0,1,0,0,0
tornado.httpserver._ServerRequestAdapter.__init__,255,1,0,1,0,0,0
tornado.httpserver._ServerRequestAdapter._cleanup,300,3,1,2,1,0,0
tornado.httpserver._ServerRequestAdapter.data_received,278,2,1,1,1,1,1
tornado.httpserver._ServerRequestAdapter.finish,284,5,4,1,4,1,1
tornado.httpserver._ServerRequestAdapter.headers_received,268,3,2,1,2,1,1
tornado.httpserver._ServerRequestAdapter.on_connection_close,293,3,2,1,2,1,1
tornado.httputil.(global),0,1,1,0,1,0,0
tornado.httputil.HTTPHeaders.__contains__,221,2,1,1,1,1,1
tornado.httputil.HTTPHeaders.__deepcopy__,240,1,1,0,1,0,0
tornado.httputil.HTTPHeaders.__delitem__,216,2,1,1,1,1,1
tornado.httputil.HTTPHeaders.__init__,129,10,3,7,3,0,0
tornado.httputil.HTTPHeaders.__setitem__,208,4,1,3,1,1,1
tornado.httputil.HTTPHeaders.add,146,18,1,17,1,0,0
tornado.httputil.HTTPHeaders.copy,233,5,1,4,1,0,0
tornado.httputil.HTTPHeaders.get,225,1,0,1,0,0,0
tornado.httputil.HTTPHeaders.get_all,164,11,1,10,1,0,0
tornado.httputil.HTTPHeaders.get_list,159,11,1,10,1,0,0
tornado.httputil.HTTPHeaders.parse,193,10,2,8,2,0,0
tornado.httputil.HTTPHeaders.parse_line,174,5,3,2,3,0,0
tornado.httputil.HTTPHeaders.update,228,26,1,25,1,0,0
tornado.httputil.HTTPServerRequest.__init__,338,3,1,2,1,0,0
tornado.httputil.HTTPServerRequest.__repr__,455,1,1,0,1,0,0
tornado.httputil.HTTPServerRequest._parse_body,446,5,2,3,2,0,0
tornado.httputil.HTTPServerRequest.cookies,376,1,1,0,1,0,0
tornado.httputil.HTTPServerRequest.finish,400,2,1,1,1,1,1
tornado.httputil.HTTPServerRequest.full_url,410,4,0,4,0,0,0
tornado.httputil.HTTPServerRequest.request_time,414,2,0,2,0,0,0
tornado.httputil.HTTPServerRequest.write,388,2,1,1,1,1,1
tornado.httputil._NormalizedHeaderCache.__init__,81,1,0,1,0,0,0
tornado.httputil._NormalizedHeaderCache.__missing__,86,2,2,0,2,0,0
tornado.httputil._encode_header,872,2,2,0,2,0,0
tornado.httputil._int_or_none,678,1,0,1,0,0,0
tornado.httputil._parse_header,849,4,3,1,3,0,0
tornado.httputil._parse_request_range,614,1,1,0,1,0,0
tornado.httputil._parseparam,836,2,1,1,1,0,0
tornado.httputil.format_timestamp,767,3,0,3,0,0,0
tornado.httputil.parse_body_arguments,685,5,4,1,4,0,0
tornado.httputil.parse_multipart_form_data,721,14,4,10,4,0,0
tornado.httputil.parse_request_start_line,792,2,1,1,1,0,0
tornado.httputil.split_host_and_port,897,1,0,1,0,0,0
tornado.httputil.url_concat,580,9,0,9,0,0,0
tornado.ioloop.IOLoop._run_callback,586,5,4,1,4,0,0
